organic_formula,organic_concentration,organic_temperature,organic_soak_time,organic_ph,organic_curing_time,Model_Predicted_Adhesion,True_Adhesion,Adhesion_Error,Model_Predicted_Coverage,True_Coverage,Coverage_Error,Model_Predicted_Uniformity,True_Uniformity,Uniformity_Error
27.0,4.8,30.0,290.0,10.0,60.0,0.77365196,0.7733013,0.0003506575119018862,2.514174,2.5146487,-0.00047471547241206835,3.0013053,3.0004249,0.0008804417205809933
27.0,4.6,35.0,290.0,9.5,60.0,1.2369175,1.2366498,0.00026769572753915227,2.989875,2.9907813,-0.0009062217987061416,2.4147635,2.4124432,0.002320250622558806
27.0,4.7,30.0,290.0,9.5,60.0,0.8045414,0.8042588,0.00028260901565546614,2.4822083,2.4814417,0.0007665519531250276,2.9138632,2.9143672,-0.0005040179321289529
30.0,5.0,40.0,170.0,9.0,60.0,1.6390482,1.6380296,0.0010186187271117308,4.0559206,4.0548773,0.0010433008911130415,1.6812865,1.6785712,0.002715254200744699
27.0,4.1,25.0,290.0,10.0,60.0,0.796752,0.79672676,2.5216013183615438e-05,2.1044025,2.104646,-0.00024345788574198224,2.9006867,2.8972893,0.003397440875243962
27.0,1.8,40.0,290.0,10.0,60.0,2.4091215,2.4091177,3.8133666993012127e-06,3.4683928,3.467907,0.00048584896850600856,0.7214179,0.71801907,0.003398833900146503
27.0,3.5,25.0,280.0,10.0,60.0,0.9361032,0.93548495,0.0006182747543335143,2.0946958,2.0939677,0.0007281065032960221,2.6084142,2.6074975,0.0009166731262206795
30.0,5.0,35.0,290.0,9.0,60.0,1.179457,1.1782978,0.0011591492340088383,3.2906153,3.289606,0.0010093202056884465,2.6990504,2.6992064,-0.00015597351684570882
30.0,4.1,35.0,290.0,9.0,60.0,1.453024,1.4531333,-0.00010927026824947284,3.2707336,3.271051,-0.0003174051055907512,2.2378824,2.2387106,-0.0008282242828370201
30.0,5.0,40.0,190.0,9.0,60.0,1.6653737,1.664926,0.00044768297576913696,4.0364075,4.035665,0.0007424707031251643,1.7359878,1.7357141,0.00027368247833248205
30.0,2.2,40.0,290.0,9.0,60.0,2.4337916,2.4328783,0.0009133374206542477,3.7604094,3.760014,0.0003953551635742514,0.82483137,0.82142866,0.003402706539001432
30.0,5.0,40.0,200.0,9.0,60.0,1.678736,1.6783743,0.0003616714508056784,4.0265994,4.0260596,0.0005398071960449613,1.761941,1.7642856,-0.002344643884277353
27.0,4.8,35.0,280.0,9.0,55.0,0.9971211,0.9971042,1.689565734863674e-05,2.988807,2.989112,-0.0003050370330810459,2.3704433,2.3713293,-0.0008859558837892578
21.0,2.2,25.0,200.0,5.5,25.0,0.1235888,0.123301774,0.0002870264302978487,1.4399856,1.4394964,0.0004892328964234416,1.0508237,1.0452193,0.005604388507080005
30.0,4.6,35.0,290.0,9.0,60.0,1.3090295,1.3087767,0.00025275995330820145,3.2857022,3.2859411,-0.000238871453857481,2.485835,2.4857953,3.97753784180388e-05
30.0,1.9,40.0,290.0,9.0,60.0,2.4618754,2.462016,-0.00014056130981465742,3.7196372,3.7194686,0.0001685555328370114,0.7341949,0.73352766,0.0006672147634887438
23.0,4.8,40.0,290.0,10.0,60.0,1.6657934,1.6655768,0.0002166188842773753,3.0603888,3.060987,-0.0005981965179442383,1.7503618,1.7519777,-0.001615899806213461
30.0,5.0,40.0,80.0,9.0,50.0,1.3392124,1.3391821,3.0317602539131627e-05,4.1087575,4.108581,0.00017649588012691453,1.3327152,1.3320394,0.0006757536941528475
30.0,4.9,30.0,290.0,9.0,60.0,0.8018385,0.80216694,-0.0003284228109741161,2.7391996,2.739377,-0.00017736163330095422,3.1154995,3.1112084,0.00429109645996073
30.0,2.7,40.0,290.0,9.0,60.0,2.3676999,2.3676555,4.436152648912284e-05,3.8179476,3.818427,-0.000479373886108192,0.98693895,0.98542285,0.0015161033996582418
23.0,4.9,35.0,290.0,10.0,60.0,1.0326079,1.0323818,0.0002261130172729331,2.5026503,2.5028074,-0.0001571390747070467,2.4419143,2.4443831,-0.002468780007934601
13.0,5.0,40.0,290.0,6.0,60.0,1.2688695,1.2706326,-0.0017630807662962766,1.2087005,1.2069647,0.0017358376815796994,1.2420787,1.2435457,-0.0014670380813599504
30.0,4.4,35.0,290.0,9.0,60.0,1.3685812,1.3690183,-0.0004371241958618377,3.2811701,3.2813592,-0.0001890702239988329,2.3820224,2.3843374,-0.0023150191711427404
23.0,4.7,30.0,290.0,10.0,60.0,0.71371156,0.7133027,0.00040885977249149885,2.0591412,2.0583637,0.0007774590576170581,2.7725182,2.7740488,-0.0015306420410157173
30.0,5.0,40.0,240.0,9.0,60.0,1.7323623,1.7321672,0.0001950703552247024,3.9886847,3.9876356,0.0010490542358398969,1.8781314,1.8785713,-0.0004399103820800221
27.0,4.9,40.0,280.0,8.0,50.0,1.424062,1.4236267,0.00043531362609861013,3.5604289,3.560423,5.857803344611057e-06,1.6237901,1.6205432,0.0032469449203491596
30.0,5.0,40.0,250.00002,9.0,60.0,1.7450514,1.7456157,-0.0005643160278321346,3.9794312,3.9780295,0.001401652343750115,1.9064802,1.9071428,-0.0006626068618773573
30.0,5.0,40.0,300.0,9.0,60.0,1.8131862,1.8128569,0.0003292686706541925,3.9322002,3.9300003,0.002199893405151254,2.0482244,2.05,-0.0017755508422849786
30.0,5.0,40.0,270.0,9.0,60.0,1.772811,1.7725122,0.0002988551834106623,3.959092,3.958818,0.0002739017791748566,1.9611815,1.9642856,-0.0031040785842895158
30.0,5.0,35.0,300.0,9.0,60.0,1.1927563,1.191746,0.0010102952041626256,3.279053,3.2800002,-0.0009472272064208198,2.724205,2.7277777,-0.003572682910156111
28.0,3.7,35.0,300.0,8.0,60.0,1.521006,1.5208719,0.00013408812103277157,2.9707122,2.971479,-0.0007668150939941221,1.954793,1.9519626,0.002830376379394428
2.0,3.1,35.0,100.0,5.5,45.0,0.4382627,0.43823487,2.7831034545899858e-05,0.11163163,0.111922845,-0.00029121314880371785,0.28380728,0.2840781,-0.0002708223205566407
28.0,2.5,35.0,70.0,6.5,45.0,1.0950236,1.0949421,8.153204956062865e-05,3.0423558,3.0427334,-0.00037762416687003864,0.70065534,0.7042073,-0.0035519588516235157
30.0,1.8,40.0,300.0,9.0,60.0,2.4835315,2.483511,2.0475067138647773e-05,3.695228,3.6954308,-0.00020270017700196874,0.7361913,0.73454815,0.0016431227355957478
28.0,4.9,30.0,300.0,8.0,60.0,0.7707388,0.77044624,0.00029254049850468977,2.468161,2.4689703,-0.0008091938903809215,2.984136,2.985906,-0.0017698954162597147
28.0,4.6,30.0,300.0,6.5,60.0,0.8670736,0.86626446,0.0008091355238342146,2.364753,2.3651788,-0.00042579211120585825,2.7277987,2.7246928,0.0031059003326414647
30.0,5.0,30.0,300.0,9.0,60.0,0.7812106,0.781746,-0.0005353986701965852,2.7295709,2.73,-0.0004291343688964666,3.1945567,3.1944444,0.00011231310424797414
30.0,2.5,40.0,300.0,9.0,60.0,2.4094625,2.4096918,-0.00022934806518559725,3.786895,3.7868304,6.463669738776545e-05,0.947011,0.9457725,0.0012384939575195153
28.0,4.1,25.0,300.0,6.5,60.0,0.8193345,0.82042086,-0.001086353011474639,1.9373864,1.9356163,0.0017700935470581491,2.7285972,2.7270412,0.0015559641540527913
30.0,5.0,40.0,180.0,9.0,45.0,1.2791812,1.2792413,-6.005801086428342e-05,4.057189,4.0582166,-0.001027612268066136,1.5203767,1.5192659,0.0011107822814941937
22.0,5.0,40.0,300.0,6.0,60.0,1.5695125,1.5698245,-0.000312013542175249,2.6088326,2.609663,-0.0008304022674558986,1.569488,1.5690253,0.0004627485534667297
30.0,1.7,40.0,300.0,9.0,60.0,2.4899893,2.4907248,-0.0007355192993165893,3.680258,3.6805415,-0.0002834643402098713,0.7090402,0.70787174,0.0011684845521545695
22.0,4.9,35.0,300.0,6.0,60.0,1.0104041,1.0101311,0.0002730099548340359,2.076065,2.0759718,9.326347656246625e-05,2.157627,2.154137,0.0034901057128906565
29.0,4.9,40.0,300.0,6.0,60.0,1.8137836,1.8144239,-0.0006402543701171659,3.597764,3.5999498,-0.0021857848022461823,1.7455704,1.7542105,-0.008640078781127825
29.0,4.9,30.0,300.0,6.0,60.0,0.78949773,0.7897496,-0.0002518668838501492,2.4290044,2.4275355,0.0014689307708741772,2.8891077,2.88831,0.0007977041625975012
29.0,4.8,35.0,300.0,5.5,60.0,1.2289362,1.2290785,-0.00014230462646480646,2.9269507,2.9288297,-0.0018790068695069273,2.3389,2.3384478,0.0004522892639160503
29.0,4.1,30.0,300.0,4.0,60.0,1.0290987,1.0296603,-0.0005615508392333712,2.2749586,2.2754028,-0.00044418946533220094,2.3432922,2.3458571,-0.0025648636718749174
29.0,4.6,40.0,290.0,5.0,55.0,1.7521577,1.7529802,-0.0008225118591309588,3.5838227,3.5841563,-0.0003335727966309321,1.4341322,1.4348243,-0.0006920816390991735
30.0,4.8,40.0,100.0,9.0,45.0,1.32285,1.3229744,-0.00012441106262217616,4.0845313,4.0844927,3.860722045878617e-05,1.2241111,1.2252744,-0.0011633198303222514
30.0,4.8,40.0,300.0,9.0,60.0,1.8800962,1.8797624,0.000333797128295954,3.9284992,3.9290838,-0.0005845781982420917,1.9392211,1.9415452,-0.0023240562774657914
14.0,4.8,40.0,300.0,4.0,60.0,1.3925549,1.3927275,-0.00017262081146229846,1.2330352,1.2315071,0.0015281067947388038,1.0659963,1.0638949,0.0021013892532348866
29.0,4.6,25.0,300.0,6.0,60.0,0.69167346,0.6913644,0.0003090576225280861,1.988501,1.9902151,-0.0017141472793578139,2.9797442,2.9812133,-0.0014691040618894924
30.0,4.2,40.0,300.0,9.0,60.0,2.0602736,2.0604873,-0.00021365269165052325,3.9154541,3.9153395,0.00011464924621584771,1.6385635,1.6371722,0.0013913137557983735
30.0,2.9,40.0,300.0,9.0,60.0,2.3493657,2.3491836,0.00018211121215827575,3.8287792,3.82898,-0.00020077941894536266,1.0851617,1.0857143,-0.0005526140563965054
29.0,4.9,40.0,300.0,5.5,55.0,1.6716261,1.6724238,-0.0007977089965820472,3.6048322,3.6060927,-0.0012605276062012116,1.6441534,1.6475675,-0.00341414344787605
30.0,5.0,40.0,300.0,8.0,45.0,1.333336,1.3339999,-0.0006639043258667154,3.9588697,3.957714,0.0011556956634519722,1.7367864,1.7382857,-0.0014993344909668416
30.0,5.0,40.0,300.0,8.5,60.0,1.8123026,1.8121428,0.00015978941650396372,3.8944175,3.895,-0.0005824756622314631,2.0150843,2.0149999,8.436666259781234e-05
30.0,5.0,40.0,290.0,9.0,40.0,1.1490977,1.148335,0.0007626810455321209,4.041395,4.0479016,-0.006506412622070634,1.6980562,1.6920295,0.006026721008300706
30.0,5.0,40.0,130.0,8.0,45.0,1.2436517,1.243724,-7.225229644780562e-05,4.03693,4.0364337,0.0004963842285157227,1.3650569,1.3641182,0.0009386723678588282
27.0,4.9,25.0,300.0,10.0,60.0,0.56109,0.56139016,-0.00030016747680661204,2.0966637,2.096019,0.0006447134552001188,3.3247218,3.3227403,0.001981513201904317
30.0,5.0,35.0,180.0,9.0,60.0,1.0306951,1.0303667,0.00032838075714103354,3.3950238,3.3952713,-0.000247477215576275,2.384019,2.3849206,-0.0009017019897461509
30.0,4.8,35.0,300.0,9.0,60.0,1.2588537,1.2586515,0.00020217393493648927,3.2792509,3.2790837,0.0001671602142332418,2.6223888,2.619323,0.0030658397216796196
30.0,4.4,30.0,300.0,9.0,60.0,0.9726852,0.97246665,0.00021856785736085182,2.7222178,2.7217531,0.0004646982330323013,2.8799243,2.8795755,0.00034879733276360625
30.0,1.3,40.0,300.0,9.0,60.0,2.5119324,2.5112495,0.0006828730468750877,3.6145186,3.6164017,-0.001883057574462832,0.61001885,0.60991263,0.00010621937286381389
28.0,4.8,40.0,290.0,8.0,55.0,1.6509373,1.6506829,0.0002544188018798188,3.655347,3.6559987,-0.0006515911590576628,1.702049,1.7030379,-0.000988883047485345
28.0,4.0,40.0,290.0,8.0,60.0,2.0451689,2.044214,0.0009548766479490212,3.6145256,3.615891,-0.0013654434356689116,1.3914093,1.389738,0.001671277915954672
28.0,4.9,40.0,300.0,6.0,55.0,1.6406404,1.6409695,-0.00032912200164791905,3.512248,3.5132263,-0.0009782607543944444,1.6497433,1.6487224,0.0010209185577392255
13.0,4.0,25.0,300.0,5.0,60.0,0.5625526,0.56352234,-0.0009697687033081159,0.2867992,0.28580308,0.00099611242858888,1.9076781,1.899269,0.008409127288818263
30.0,4.0,35.0,300.0,9.0,60.0,1.492646,1.4929538,-0.00030782107238769285,3.2569053,3.257093,-0.00018768269348123923,2.2191162,2.220489,-0.001372789062500157
30.0,4.7,30.0,300.0,9.0,60.0,0.8804947,0.88085455,-0.00035983621673585375,2.7274446,2.7279382,-0.0004935512573243095,3.0376396,3.0330744,0.004565217919922038
27.0,5.0,40.0,300.0,10.0,60.0,1.7274853,1.7278799,-0.00039460088958742645,3.6189332,3.619788,-0.0008547991638181429,2.027462,2.0226898,0.004772205615234171
30.0,4.9,25.0,300.0,9.0,60.0,0.61643374,0.6167262,-0.000292460337829592,2.2782607,2.279771,-0.0015102921447756046,3.3993874,3.3953352,0.004052159619140738
30.0,5.0,40.0,300.0,9.0,20.0,0.48497707,0.48257136,0.002405706516876216,4.1472507,4.163143,-0.015892347686767394,1.3914093,1.376857,0.014552277915954592
29.0,4.4,40.0,40.0,6.0,20.0,1.0065955,1.0071994,-0.0006039076370238927,3.8275988,3.8266993,0.0008995101959228258,0.6247922,0.63101417,-0.006221951791687053
30.0,5.0,40.0,40.0,9.0,60.0,1.4637012,1.4632019,0.0004993481689452572,4.1766014,4.179754,-0.0031525900878905944,1.3071613,1.3071427,1.8631176757821777e-05
29.0,4.8,40.0,270.0,4.5,50.0,1.5252593,1.5254294,-0.00017014363708489633,3.6175234,3.617209,0.00031443177795420496,1.3985964,1.4007047,-0.0021082940170287223
28.0,4.4,40.0,270.0,7.5,50.0,1.6058218,1.6058267,-4.852084350526198e-06,3.6692455,3.6690388,0.0002066814910888226,1.3418987,1.3439626,-0.00206392026672364
30.0,4.0,40.0,40.0,9.0,60.0,1.764524,1.7644098,0.00011418300170906726,4.156651,4.156847,-0.00019597994995113055,0.7996767,0.7998543,-0.00017758367233278172
30.0,4.6,40.0,300.0,9.0,60.0,1.9426291,1.943336,-0.0007069011077880383,3.9265924,3.9263349,0.0002574500061034435,1.8370056,1.8365889,0.00041671523437503133
28.0,5.0,35.0,290.0,7.5,55.0,0.9695852,0.96985257,-0.0002673897174072515,2.998727,2.9987352,-8.116793823287338e-06,2.4475043,2.4446135,0.0028907819976806692
29.0,4.9,40.0,280.0,5.0,45.0,1.3744174,1.3747491,-0.00033167579803472513,3.6741176,3.6751714,-0.0010538348449706803,1.439323,1.4377129,0.0016100484558105865
29.0,4.4,40.0,290.0,5.5,60.0,1.9500306,1.9497905,0.00024006526184083832,3.5732088,3.5747187,-0.0015098911010742455,1.4445136,1.436684,0.007829559341430592
29.0,4.4,40.0,290.0,6.0,55.0,1.8105251,1.8103718,0.00015325970001223155,3.6465943,3.6464627,0.00013158596496598562,1.3969992,1.3994575,-0.0024582600784301967
28.0,5.0,40.0,290.0,6.0,50.0,1.4481163,1.4481378,-2.1497509765655565e-05,3.559909,3.5604985,-0.0005893946990966903,1.6114125,1.6076757,0.0037368251770020233
26.0,2.8,40.0,300.0,11.0,60.0,2.2713835,2.2720294,-0.0006458760589600487,3.5092673,3.5091481,0.00011923016967774203,1.1003344,1.0953178,0.0050166058990479545
30.0,2.8,40.0,300.0,9.0,60.0,2.3659003,2.36556,0.00034027809143077903,3.8189397,3.81913,-0.00019031417846671062,1.0492265,1.0494169,-0.0001903775543212749
27.0,4.1,40.0,270.0,8.5,60.0,1.9621844,1.9626875,-0.0005030708312987464,3.5473318,3.5477986,-0.0004667900024415417,1.383823,1.3846537,-0.0008306628524781257
30.0,4.9,30.0,290.0,9.0,55.0,0.6391217,0.6393984,-0.00027668874588016035,2.7666502,2.7664511,0.000199099890136889,3.0232658,3.0288587,-0.005592861376952918
30.0,1.6,40.0,300.0,9.0,60.0,2.4970756,2.4971054,-2.9842291259907228e-05,3.664785,3.6651936,-0.0004086917053220951,0.68268776,0.68207,0.0006177593994141084
26.0,5.0,40.0,300.0,11.0,60.0,1.69947,1.6995094,-3.935681762690102e-05,3.5512378,3.5518975,-0.0006596784210204376,2.0625987,2.0587442,0.0038545052917480227
30.0,5.0,40.0,40.0,8.5,55.0,1.3598955,1.3598423,5.3167758178762625e-05,4.134811,4.137828,-0.0030170754699705427,1.2560534,1.2517757,0.004277747723388625
30.0,5.0,40.0,270.0,8.5,55.0,1.615474,1.6160146,-0.0005406143280028974,3.951515,3.9503155,0.0011994593353272798,1.853376,1.8540812,-0.0007051690780639497
28.0,4.0,40.0,270.0,7.0,55.0,1.8616544,1.8623717,-0.000717299174499475,3.6007888,3.6010537,-0.0002648682891845944,1.1969601,1.1968858,7.429159088134796e-05
30.0,5.0,40.0,70.0,9.0,60.0,1.5018916,1.5035467,-0.0016550869934082169,4.149289,4.150936,-0.0016468688354489558,1.3886144,1.3928571,-0.004242683877563547
30.0,4.8,40.0,40.0,9.0,50.0,1.3802116,1.3804326,-0.00022100827941895496,4.128691,4.129537,-0.0008458035583496226,1.1242912,1.1236439,0.0006472815643310259
30.0,4.8,40.0,40.0,9.0,40.0,1.2314433,1.2307576,0.0006856859420776296,4.0812726,4.0802364,0.0010362020812983985,1.0508237,1.0485995,0.0022241885070801715
26.0,5.0,40.0,300.0,10.5,60.0,1.6983445,1.6987951,-0.000450630929565321,3.5170283,3.5168974,0.00013093175659184553,2.0266633,2.023744,0.0029193033752439312
30.0,4.4,35.0,300.0,9.0,60.0,1.3822105,1.3824666,-0.00025610691223154625,3.2716625,3.2717533,-9.082632141099722e-05,2.4103713,2.4129088,-0.0025374964416502443
27.0,5.0,35.0,280.0,8.0,60.0,1.0815732,1.0818427,-0.0002694520904540365,2.8927932,2.892842,-4.882144165030411e-05,2.487033,2.4901721,-0.0031392096801758917
30.0,3.8,40.0,300.0,9.0,60.0,2.1639524,2.1643107,-0.0003583493835450646,3.897426,3.8970137,0.0004121899688720454,1.4548948,1.4517492,0.0031455811126708255
28.0,4.6,40.0,270.0,8.0,45.0,1.3931319,1.3932852,-0.00015334785003662255,3.7266,3.7266126,-1.266828308121859e-05,1.3977978,1.3981941,-0.00039627704772948746
30.0,4.0,40.0,180.0,9.0,60.0,1.9526273,1.9526856,-5.8298783874422e-05,4.022634,4.022364,0.00027002938842812796,1.2013521,1.1998543,0.001497819445800852
27.0,5.0,40.0,270.0,10.0,45.0,1.2065399,1.2061459,0.00039396930847157563,3.703343,3.7034333,-9.038541870109995e-05,1.6840813,1.6864239,-0.0023425840057373915
30.0,5.0,40.0,10.0,9.0,55.0,1.3580344,1.3585713,-0.0005369276702880121,4.1747246,4.1777143,-0.0029897211425780057,1.1953629,1.1892856,0.006077325529479927
30.0,5.0,40.0,30.0,8.0,50.0,1.2553543,1.2547979,0.0005563852401733183,4.1052876,4.1060295,-0.0007419481201171862,1.1769961,1.1761773,0.0008188118698120306
30.0,5.0,40.0,290.0,8.5,50.0,1.4790294,1.4790936,-6.418296203603013e-05,3.9619608,3.9627984,-0.0008376074584961479,1.8270235,1.8258915,0.0011320061645507806
30.0,3.5,40.0,300.0,9.0,60.0,2.2335045,2.2334318,7.273376770022821e-05,3.8783596,3.8784595,-9.994380187983154e-05,1.3251289,1.3218659,0.0032630129257202878
30.0,5.0,40.0,10.0,8.5,50.0,1.2657624,1.2657142,4.824831085215031e-05,4.1306415,4.133143,-0.0025015395812983954,1.1486472,1.1428571,0.005790089140319754
30.0,5.0,35.0,290.0,8.5,55.0,1.0170283,1.0171795,-0.0001511682434081063,3.2836797,3.2840104,-0.0003306762603760838,2.5788674,2.5842335,-0.0053660645446775845
30.0,5.0,35.0,210.0,9.0,60.0,1.0712528,1.0707116,0.0005412228759764659,3.3657737,3.3664536,-0.0006799221740720895,2.471461,2.470635,0.0008260576629637306
26.0,5.0,35.0,300.0,11.0,60.0,1.0912082,1.0912719,-6.368047180171921e-05,2.957862,2.9570699,0.0007920003295898148,2.7190146,2.715832,0.0031826446228029326
30.0,3.8,35.0,300.0,9.0,60.0,1.5431361,1.5431995,-6.338015747076042e-05,3.246739,3.2470136,-0.0002746893249510052,2.128879,2.129527,-0.0006479297180175259
29.0,4.8,40.0,260.0,6.0,40.0,1.241488,1.2417742,-0.00028622011108403456,3.777789,3.7778492,-6.008409423818861e-05,1.3351109,1.3357196,-0.0006086972137451241
30.0,4.2,35.0,300.0,9.0,60.0,1.439518,1.4393761,0.00014187485351557783,3.2655737,3.2653394,0.00023434000549338307,2.315742,2.31495,0.0007920158386229836
30.0,4.4,40.0,300.0,9.0,60.0,2.0039847,2.0035777,0.00040698971252428606,3.9221277,3.9217534,0.0003743236938476002,1.731995,1.7351311,-0.003136113465881385
30.0,4.8,40.0,30.0,9.0,35.0,1.1594956,1.1600581,-0.0005625078826905217,4.056286,4.0548472,0.001438658154296668,0.991331,0.9914714,-0.000140418745422366
29.0,4.9,40.0,260.0,5.0,50.0,1.4724817,1.4732908,-0.0008090723999023552,3.6582184,3.6572406,0.0009777837890623253,1.4620819,1.4634715,-0.0013895908203125362
29.0,4.8,40.0,250.00002,5.0,50.0,1.4886104,1.4904835,-0.0018731131515503652,3.6695476,3.6677213,0.0018262578308103627,1.3902115,1.3898478,0.00036366297454826224
29.0,4.8,40.0,280.0,4.5,55.0,1.6692305,1.6698134,-0.0005829388793945345,3.5652401,3.5657654,-0.0005252552703858271,1.4876357,1.484855,0.0027807316970824836
30.0,3.1,40.0,300.0,9.0,60.0,2.3140368,2.3139317,0.00010514616088874718,3.8475869,3.8473058,0.00028107019348144746,1.1602263,1.1609331,-0.0007067549377441917
27.0,5.0,40.0,250.00002,9.5,55.0,1.5137178,1.5136878,2.997057647702306e-05,3.6469438,3.6468222,0.00012160760192880815,1.7639374,1.7649139,-0.0009765459121704456
27.0,5.0,40.0,280.0,8.5,55.0,1.5407786,1.5407469,3.173693237301656e-05,3.5616302,3.5619502,-0.0003199509765625663,1.77911,1.7829583,-0.003848345166015621
29.0,4.8,40.0,270.0,5.0,35.0,1.1411338,1.1411338,-1.475219724156318e-08,3.7571948,3.7568839,0.0003108574615477977,1.2372873,1.2369264,0.0003608829437256045
30.0,4.8,25.0,300.0,9.0,60.0,0.64967,0.6497626,-9.259515533444063e-05,2.2779133,2.2790837,-0.0011703680145265238,3.3482795,3.341545,0.006734476165771497
27.0,5.0,40.0,260.0,10.0,50.0,1.3649601,1.3650228,-6.272557525632827e-05,3.6876795,3.6881623,-0.000482770809936639,1.7471676,1.7425913,0.004576287280273483
29.0,4.9,40.0,290.0,6.0,25.0,0.80513537,0.80435497,0.0007803993008422827,3.8717833,3.8747675,-0.0029842434692382014,1.2301003,1.2277377,0.0023625740859984923
30.0,4.2,30.0,300.0,9.0,60.0,1.0293641,1.029376,-1.1890960693428099e-05,2.7154741,2.7153392,0.0001349287231446894,2.7860935,2.781617,0.004476473434448458
30.0,4.0,40.0,300.0,9.0,60.0,2.113342,2.114065,-0.0007229532623291846,3.9073086,3.907093,0.00021557849121078831,1.5447328,1.5427114,0.002021409066772506
28.0,4.8,40.0,280.0,7.5,40.0,1.1934183,1.1931705,0.0002477643890381742,3.7215712,3.7231562,-0.0015849929534912377,1.4149668,1.4198111,-0.004844278329467766
26.0,4.8,40.0,290.0,11.0,50.0,1.4052304,1.4054873,-0.000256897053527938,3.6046627,3.6047504,-8.774321594229306e-05,1.7375848,1.7437462,-0.006161370669555577
23.0,4.4,25.0,300.0,9.5,60.0,0.64407873,0.64360374,0.00047499153686525464,1.6722723,1.6716121,0.0006602245620728198,2.839597,2.843519,-0.003922013229370247
28.0,4.4,40.0,290.0,7.0,45.0,1.4826622,1.4826345,2.7700927734297665e-05,3.6563818,3.6573834,-0.001001554525756898,1.2899922,1.2843417,0.0056505132492066235
30.0,0.8,40.0,300.0,9.0,60.0,2.5186458,2.5181632,0.0004825633972167509,3.5272427,3.5259185,0.001324160522460982,0.5109975,0.5071429,0.003854574193573046
29.0,4.7,40.0,240.0,6.0,30.0,1.0139923,1.0134536,0.0005387095703124345,3.8399942,3.841557,-0.0015628078765868025,1.1238918,1.1221821,0.0017097304443358663
30.0,5.0,40.0,10.0,9.0,50.0,1.293417,1.2942857,-0.0008687230712891569,4.144881,4.1468573,-0.0019765283630368558,1.1602263,1.1571428,0.0030835450622559435
30.0,5.0,40.0,110.0,9.0,50.0,1.3584591,1.3584237,3.5415028381446945e-05,4.0927076,4.0921774,0.0005302339721682259,1.410974,1.4069949,0.003979125726318422
