metal_a_type,metal_a_concentration,metal_b_type,metal_molar_ratio_b_a,Model_Predicted_Adhesion,True_Adhesion,Adhesion_Error,Model_Predicted_Coverage,True_Coverage,Coverage_Error,Model_Predicted_Uniformity,True_Uniformity,Uniformity_Error
20.0,50.0,9.0,9.0,0.88954484,0.88934994,0.00019490462738036562,3.7258003,3.7253249,0.00047537580261236556,3.9478064,3.9477,0.00010635833740213485
20.0,50.0,9.0,8.0,0.7656226,0.7653999,0.00022271581420896247,3.8166847,3.8163745,0.0003102229003908441,3.8201876,3.8201,8.756866455073009e-05
20.0,50.0,9.0,7.0,0.641666,0.6414499,0.00021609512100217998,3.9077768,3.907425,0.00035183258056648015,3.6926403,3.6925,0.00014030456542979408
20.0,50.0,17.0,9.0,0.5987607,0.59934986,-0.0005891359323120238,3.6290593,3.6301248,-0.0010654852722167263,4.570141,4.5709,-0.000759161376953088
20.0,50.0,14.0,8.0,0.60409206,0.6043999,-0.0003078384803771872,3.7676964,3.7675002,0.00019618061523418717,4.160563,4.1606,-3.7007904052366314e-05
20.0,50.0,11.0,7.0,0.5850737,0.58514994,-7.623051208494047e-05,3.8922596,3.892125,0.00013459777832025566,3.8090298,3.8091002,-7.038241882328933e-05
20.0,50.0,9.0,6.0,0.5176463,0.5174999,0.0001464127136230342,3.9988608,3.9984748,0.00038603602905284973,3.565105,3.5649,0.0002049613952634921
10.0,30.0,9.0,6.0,0.22812745,0.228214,-8.655024909973164e-05,0.7691734,0.768581,0.000592383712768596,1.2247274,1.2244562,0.0002711921966551678
20.0,40.0,6.0,9.0,1.0335641,1.0334998,6.429072875979713e-05,3.1807675,3.18085,-8.246383666987711e-05,3.14132,3.1415246,-0.0002046098419188347
20.0,40.0,3.0,9.0,1.0411865,1.0409249,0.00026155191192622773,3.1313171,3.1312,0.00011713867187479465,3.0291624,3.02925,-8.759307861350152e-05
19.0,50.0,11.0,10.0,0.89951015,0.89949805,1.2095187377880734e-05,3.3243499,3.3245673,-0.00021741978149414365,4.016577,4.0168405,-0.00026373303222637645
19.0,40.0,10.0,10.0,1.0028726,1.0028428,2.9786250305141593e-05,2.817412,2.8175554,-0.00014350043334943052,3.3095622,3.309718,-0.00015579373168961297
17.0,20.0,6.0,10.0,0.85294193,0.85296404,-2.210970596316919e-05,1.5140486,1.514188,-0.00013942364501962068,1.7940032,1.7941022,-9.895178527830062e-05
16.0,30.0,3.0,10.0,0.8679989,0.8680136,-1.4701970672659215e-05,1.55871,1.5586379,7.207905731210218e-05,1.9531248,1.9529611,0.00016366158142089304
16.0,10.0,20.0,4.0,-0.503537,-0.50472575,0.001188750774383518,1.766127,1.7685708,-0.0024438096817016586,2.3828702,2.3853793,-0.002509102703857291
20.0,50.0,4.0,1.0,0.037335753,0.037999976,-0.0006642225591430642,4.494763,4.4955997,-0.0008368025085445652,2.774799,2.7754,-0.0006008914947508437
19.0,50.0,4.0,2.0,0.087972224,0.08800328,-3.1056241302493404e-05,4.043667,4.0442243,-0.0005574604003903971,2.742557,2.742593,-3.595120239241467e-05
18.0,50.0,5.0,1.0,-0.094402194,-0.09482625,0.0004240559768676766,3.783939,3.785557,-0.0016181152648924169,2.4976783,2.4968712,0.000807079876708805
20.0,50.0,5.0,1.0,0.017987728,0.018749978,-0.0007622498811035161,4.4927287,4.492125,0.0006037101745608453,2.7939787,2.7945,-0.0005213088989259873
3.0,40.0,18.0,2.0,-0.74221236,-0.74227357,6.121486312871127e-05,-0.11252713,-0.11203622,-0.000490912034301752,1.2941388,1.2939909,0.000147889176940863
19.0,50.0,16.0,10.0,0.72390825,0.7243401,-0.0004318544364929622,3.2571025,3.257087,1.548947143570345e-05,4.4217877,4.421814,-2.6261199951527203e-05
4.0,10.0,20.0,2.0,-0.8045221,-0.8048754,0.0003533028892517276,-0.276824,-0.27844876,0.0016247625024414236,1.2843989,1.2852299,-0.0008309866165161495
19.0,50.0,16.0,1.0,-0.53084236,-0.5319652,0.0011228361656189234,3.9093862,3.9087822,0.0006039579895018576,3.2116473,3.210319,0.0013282721099852068
4.0,10.0,11.0,2.0,-0.21427089,-0.21352799,-0.0007428997590637199,-0.016582489,-0.016442172,-0.00014031701367187357,0.44853258,0.44898784,-0.0004552586706543238
19.0,40.0,16.0,9.0,0.6591672,0.65926373,-9.655947540287979e-05,2.8728995,2.87284,5.953231811517412e-05,3.7026198,3.7025259,9.389103088386364e-05
20.0,50.0,2.0,8.0,0.80636185,0.8059999,0.0003619540763855067,3.7821426,3.7819,0.0002426391601564326,3.5786917,3.5786002,9.152096252451614e-05
20.0,50.0,12.0,9.0,0.8135278,0.8135999,-7.207750549320657e-05,3.7078137,3.7080002,-0.0001864602233885293,4.139074,4.1394,-0.00032615127563495605
20.0,50.0,1.0,8.0,0.79454494,0.79419994,0.00034499522644038105,3.7674153,3.767175,0.0002402851104736925,3.566575,3.5665,7.50503540039027e-05
17.0,30.0,7.0,8.0,0.7562278,0.7562431,-1.5308690643256462e-05,2.0388427,2.0387871,5.55780700683961e-05,2.1031492,2.103106,4.31756439209785e-05
20.0,50.0,2.0,7.0,0.70030093,0.6998999,0.00040103193054197295,3.8841,3.8837996,0.00030036032714830796,3.4609087,3.4608002,0.0001084513519287178
20.0,50.0,1.0,7.0,0.69103867,0.6906499,0.00038876815567012724,3.870896,3.870625,0.00027110099792482245,3.450189,3.4501,8.91136169434148e-05
18.0,30.0,3.0,10.0,1.0031433,1.0031632,-1.988945312492163e-05,2.0181134,2.0179203,0.00019307471008289667,2.2375176,2.2373211,0.00019649529113774378
20.0,30.0,4.0,9.0,1.0681939,1.0680999,9.401250610352463e-05,2.6976976,2.6976998,-2.160534668060876e-06,2.4956555,2.4957001,-4.456334838875975e-05
20.0,50.0,13.0,7.0,0.5110659,0.51125,-0.00018409967422483575,3.8670397,3.8670251,1.4580480956816189e-05,3.9479854,3.9481,-0.00011458930969254766
18.0,50.0,3.0,7.0,0.56113946,0.5611737,-3.423562164306393e-05,3.2889328,3.2891147,-0.0001818997070310857,3.1503742,3.1504185,-4.43258819577963e-05
19.0,50.0,12.0,10.0,0.87324387,0.87326646,-2.2591649017300597e-05,3.3158426,3.3159716,-0.0001289715209962239,4.0863733,4.0866356,-0.0002622708374024896
19.0,50.0,12.0,4.0,0.09721166,0.096929625,0.00028203395462035596,3.7880728,3.7876348,0.00043802447814922374,3.3129158,3.3125718,0.0003440020019529477
19.0,50.0,13.0,10.0,0.8425467,0.8426349,-8.819856872555043e-05,3.3051596,3.3049252,0.0002343687866210864,4.1620574,4.1620297,2.7699749756138203e-05
18.0,40.0,12.0,10.0,0.8809745,0.8810185,-4.402843093875841e-05,2.5373101,2.5372822,2.7923443603583564e-05,3.2882714,3.2881567,0.00011472715454097226
18.0,20.0,2.0,10.0,0.9293914,0.92945266,-6.127587524418221e-05,1.62914,1.6288215,0.00031851941680915985,1.7416342,1.7413013,0.0003329496871948834
20.0,50.0,15.0,9.0,0.6979286,0.69824994,-0.00032133253616328794,3.668475,3.668625,-0.00015008735656740768,4.381416,4.3815002,-8.435603637657607e-05
20.0,50.0,14.0,7.0,0.4674204,0.4677,-0.0002796008110046433,3.850771,3.8508003,-2.9349682617141326e-05,4.0258803,4.026,-0.00011966323852519167
20.0,50.0,2.0,6.0,0.59415674,0.5938,0.00035674209594727113,3.9859216,3.9856997,0.00022192132263176845,3.3431358,3.3430002,0.00013563374023428665
10.0,20.0,2.0,6.0,0.3089667,0.3088561,0.00011059626235959685,0.5188248,0.51895064,-0.00012582424987794827,0.65000725,0.6502732,-0.00026595207519530817
19.0,50.0,14.0,10.0,0.80726355,0.8076033,-0.0003397468574524165,3.291733,3.2914293,0.00030372650451671035,4.242978,4.243025,-4.6903991699487335e-05
20.0,40.0,4.0,8.0,0.946574,0.9464,0.00017397270202634818,3.2598605,3.2597497,0.0001108155944824496,2.9559412,2.955975,-3.3799743652362935e-05
20.0,40.0,3.0,8.0,0.94723856,0.947025,0.00021356449127196697,3.2424486,3.2422998,0.0001487683441161458,2.9254956,2.92555,-5.437545776354469e-05
20.0,40.0,7.0,8.0,0.91805613,0.9181248,-6.86695907592405e-05,3.297581,3.2974,0.00018095741271961785,3.0809982,3.0808494,0.0001487822967529695
3.0,50.0,18.0,2.0,-0.95661646,-0.9569973,0.00038083872299199406,0.14793515,0.14464793,0.003287222053833,1.6151031,1.6127608,0.0023423255722045955
20.0,40.0,5.0,8.0,0.9414722,0.94137496,9.721273712159917e-05,3.2748637,3.2747495,0.00011421994018556703,2.991861,2.9919999,-0.00013879503479019561
20.0,50.0,10.0,6.0,0.489026,0.48899993,2.6080036468478784e-05,3.9906902,3.9905005,0.00018973132324218156,3.6190982,3.6190002,9.798649292003248e-05
20.0,50.0,11.0,9.0,0.84309906,0.8432499,-0.0001508423255920377,3.7162828,3.7162251,5.774454345708335e-05,4.069771,4.0699,-0.0001291870117183791
19.0,30.0,11.0,10.0,0.9651209,0.96527433,-0.0001534184017943918,2.4155989,2.416001,-0.0004021306762695964,2.8586457,2.858985,-0.00033932243347178925
20.0,50.0,18.0,9.0,0.54281664,0.5432999,-0.00048326105346674364,3.607369,3.6072001,0.00016884607543943275,4.6740565,4.674,5.652999877892029e-05
20.0,50.0,16.0,8.0,0.50879073,0.50919986,-0.0004091285699462377,3.7302375,3.7308002,-0.0005627160217285265,4.335555,4.3360004,-0.00044532340087855005
19.0,50.0,15.0,10.0,0.7678104,0.7681717,-0.0003612956993103156,3.2755985,3.2754834,0.00011512600097640657,4.3297434,4.3296194,0.00012398531494106635
20.0,40.0,13.0,10.0,0.9814704,0.98157495,-0.00010454394454950666,3.115609,3.11535,0.00025893058776871314,3.7173438,3.7172,0.0001438072204589247
20.0,20.0,8.0,4.0,0.55211145,0.5522999,-0.00018845314254756218,3.0841959,3.08445,-0.0002541477203368281,1.8858535,1.885875,-2.1471023559538338e-05
19.0,50.0,15.0,3.0,-0.19039452,-0.19110456,0.0007100392404174871,3.7942374,3.793207,0.0010303752593991966,3.3978486,3.3971455,0.0007031061096189894
19.0,50.0,15.0,8.0,0.4938969,0.49409276,-0.00019585839248659198,3.4231048,3.4234045,-0.0002997369689943241,4.0629625,4.0631986,-0.00023606795654274038
20.0,40.0,2.0,9.0,1.034898,1.0345999,0.0002981426788331021,3.1098812,3.10975,0.00013116264343260298,3.0029562,3.003025,-6.884803771978198e-05
20.0,20.0,4.0,9.0,1.0033823,1.0033499,3.2425172424410675e-05,2.3479142,2.3477,0.00021421890258777054,2.0442483,2.044075,0.00017334251403822165
18.0,20.0,2.0,9.0,0.87195796,0.87202364,-6.568225540160011e-05,1.7476283,1.7473927,0.0002356311843871861,1.6758485,1.6755803,0.00026818403930661816
20.0,40.0,7.0,9.0,1.02212,1.0222249,-0.00010490106811533728,3.1926727,3.1925,0.00017272949218760658,3.1902359,3.1901498,8.605319519050525e-05
18.0,50.0,6.0,6.0,0.44263893,0.44265532,-1.638634140016526e-05,3.3750558,3.3751843,-0.00012851005249014946,3.108406,3.108466,-5.993310546870134e-05
20.0,30.0,10.0,10.0,1.0625036,1.0624999,3.6762786865818242e-06,2.6949792,2.695,-2.0809173583824503e-05,2.9448833,2.9450002,-0.0001168534423827694
20.0,20.0,10.0,6.0,0.6323237,0.63224995,7.3732308197072e-05,2.866819,2.867,-0.00018109512329100852,2.190477,2.1906252,-0.00014830562133782976
19.0,50.0,17.0,10.0,0.6759897,0.67610854,-0.00011885255722043908,3.235504,3.236241,-0.0007370880279542469,4.519469,4.5196085,-0.00013971566772497113
19.0,30.0,7.0,10.0,1.055114,1.0552006,-8.656916198734876e-05,2.365773,2.3648853,0.0008876625701903507,2.5793533,2.578806,0.0005473325195310963
19.0,30.0,17.0,3.0,-0.08993709,-0.09009144,0.00015434912628173314,3.063201,3.065699,-0.002498049377441358,2.7117033,2.7121797,-0.0004763995239258634
20.0,40.0,1.0,9.0,1.0242002,1.023875,0.00032520103454580784,3.0862327,3.08585,0.00038266220092753045,2.9823716,2.9823997,-2.8131320190638576e-05
20.0,50.0,1.0,6.0,0.58748275,0.58709997,0.0003827804158019754,3.9741664,3.974075,9.139328002927272e-05,3.333917,3.3337,0.0002169025421143722
20.0,40.0,1.0,6.0,0.7572686,0.75747496,-0.00020635238357546992,3.4295182,3.4284499,0.0010683228088379515,2.6794834,2.6797,-0.00021658630371090837
20.0,50.0,17.0,8.0,0.4543444,0.45499995,-0.0006555581771850449,3.707719,3.7087753,-0.0010562123992921002,4.4315805,4.4321003,-0.0005197564819336975
20.0,50.0,12.0,6.0,0.41863942,0.41879994,-0.00016051853698728635,3.96719,3.9672005,-1.0472763061653012e-05,3.7439241,3.744,-7.585906982443547e-05
20.0,20.0,5.0,10.0,1.0630659,1.0631249,-5.901350250248072e-05,2.2504733,2.25,0.00047326087951660156,2.1717365,2.1712499,0.0004865788055421483
17.0,50.0,6.0,10.0,0.8183687,0.81834567,2.3003324584935925e-05,2.7966232,2.7966092,1.4029980468954761e-05,3.4134521,3.4134512,9.484375000923251e-07
19.0,50.0,5.0,10.0,0.96415627,0.9644875,-0.0003312299728394086,3.3244655,3.3246937,-0.00022818677062996784,3.7138312,3.715672,-0.0018408137054444218
19.0,40.0,6.0,10.0,1.0606822,1.0606691,1.3077543640216405e-05,2.787072,2.7871397,-6.775671691894303e-05,3.0802934,3.0804389,-0.0001454830230711579
20.0,20.0,6.0,10.0,1.0514133,1.0515499,-0.00013660234680168415,2.2810144,2.2809002,0.00011424244384761195,2.2302954,2.2299252,0.00037021969299333435
20.0,30.0,9.0,10.0,1.0881022,1.0880499,5.2321488952733475e-05,2.6815317,2.6815248,6.86770935054426e-06,2.8709426,2.87105,-0.00010740737915027054
20.0,40.0,8.0,9.0,1.0065403,1.00655,-9.701538085993278e-06,3.2017395,3.2017,3.954963684060786e-05,3.2442238,3.244375,-0.00015116691589334152
20.0,50.0,3.0,5.0,0.48765084,0.48744994,0.00020090147453305507,4.0953393,4.095225,0.00011429824829090052,3.238853,3.2387,0.00015297775268541258
20.0,50.0,18.0,8.0,0.3958797,0.3963999,-0.0005202141212463651,3.6844783,3.6843004,0.000177882928466655,4.5336485,4.5338,-0.00015150909423855552
17.0,30.0,18.0,8.0,0.30276528,0.302551,0.00021428000831602567,2.0076675,2.008667,-0.0009994584960937303,3.0330546,3.0340824,-0.0010278097747802306
20.0,50.0,4.0,5.0,0.48294866,0.48279995,0.0001487108505249246,4.1006355,4.1004,0.00023552856445352433,3.2579098,3.2578,0.00010977478027340837
20.0,50.0,14.0,1.0,-0.3515792,-0.35250002,0.0009208306994629156,4.351621,4.3506007,0.001020450970458775,3.219359,3.2184,0.0009589210510254631
19.0,50.0,14.0,2.0,-0.26734763,-0.26831245,0.0009648161613464157,3.8956356,3.8955138,0.00012180485839863309,3.1893926,3.1885405,0.0008520666809079813
19.0,50.0,3.0,2.0,0.09932482,0.0994349,-0.00011007757415772146,4.044943,4.0456204,-0.0006775441650388458,2.728681,2.7287982,-0.00011711250610346724
20.0,40.0,4.0,5.0,0.65694016,0.65704995,-0.00010978781814574567,3.5883799,3.5883996,-1.974007568339431e-05,2.6406732,2.6406753,-2.1394470213209615e-06
20.0,50.0,5.0,5.0,0.47390318,0.47374994,0.00015323916870119136,4.103184,4.103125,5.9223175048472854e-05,3.2825983,3.2825,9.825706481914054e-05
20.0,50.0,6.0,5.0,0.46020478,0.46029988,-9.509989822387155e-05,4.103253,4.1034007,-0.0001478122741698229,3.3128016,3.3128002,1.399502563614874e-06
20.0,50.0,14.0,2.0,-0.21584105,-0.21580003,-4.1024916381832144e-05,4.2664747,4.2673,-0.0008252761840816802,3.352809,3.3530002,-0.00019124766845690644
20.0,50.0,7.0,5.0,0.44254556,0.4424499,9.566298255919703e-05,4.1012273,4.1012244,2.8834777827668745e-06,3.3488722,3.3486998,0.00017238475341807558
19.0,50.0,6.0,5.0,0.39387175,0.39420858,-0.0003368255921172847,3.7700458,3.77035,-0.00030424270629891836,3.148542,3.148814,-0.0002720726623532954
19.0,40.0,7.0,10.0,1.052718,1.0528126,-9.455667266844436e-05,2.7986138,2.7984185,0.00019528669738777538,3.1294997,3.1293583,0.00014137384338397396
20.0,50.0,2.0,5.0,0.48790187,0.48769996,0.00020190643600465075,4.087689,4.0875998,8.912288208051677e-05,3.2253225,3.2252002,0.00012228497009258987
19.0,40.0,2.0,5.0,0.60234004,0.602398,-5.7957408905018326e-05,3.241694,3.2418265,-0.0001325264587404007,2.4431627,2.4432073,-4.4620327758870815e-05
20.0,50.0,1.0,5.0,0.48375994,0.48354992,0.0002100196705627222,4.0775547,4.077525,2.970275878944051e-05,3.217408,3.2173,0.00010794181823747806
19.0,40.0,1.0,5.0,0.60093975,0.6010046,-6.484932861328119e-05,3.2256641,3.2260475,-0.0003833612060546443,2.4292593,2.4292877,-2.8399768066567077e-05
20.0,50.0,19.0,9.0,0.4818755,0.48284993,-0.0009744209763336009,3.5809584,3.581825,-0.0008666336059568458,4.7826543,4.7827,-4.571456909197025e-05
16.0,10.0,7.0,4.0,0.3027699,0.30421636,-0.0014464606317138862,1.7454761,1.7433404,0.002135726670837501,1.116428,1.1142532,0.002174817616271918
20.0,50.0,15.0,7.0,0.41946042,0.41974995,-0.000289534159851057,3.8319745,3.8321252,-0.0001506936218262922,4.10937,4.1095,-0.00012976837158173993
20.0,40.0,15.0,7.0,0.52437866,0.52462494,-0.0002462826589966216,3.3824513,3.3825,-4.8704147338707315e-05,3.539754,3.5397499,4.013879394637598e-06
19.0,50.0,4.0,3.0,0.19685012,0.19699278,-0.00014265897872925426,3.9532664,3.9532132,5.3182217407243826e-05,2.8601573,2.8604035,-0.00024624864196765017
18.0,50.0,7.0,10.0,0.8868297,0.88680786,2.18142439269986e-05,3.0564613,3.0564334,2.7934228515658077e-05,3.6203985,3.6204395,-4.097857665996685e-05
18.0,30.0,5.0,9.0,0.92408025,0.9241079,-2.7647352600079778e-05,2.1673837,2.1673071,7.657080688483475e-05,2.2338738,2.233779,9.484414672833452e-05
18.0,40.0,7.0,8.0,0.78256476,0.78260136,-3.660074554445725e-05,2.7058864,2.7058847,1.663983154376325e-06,2.7576535,2.757642,1.1474807739109139e-05
18.0,40.0,5.0,8.0,0.80234146,0.80237764,-3.6178818359378084e-05,2.6908665,2.6909187,-5.2229663086045264e-05,2.673211,2.6732132,-2.102282715021886e-06
3.0,20.0,5.0,1.0,-0.04821247,-0.047793288,-0.000419180624114987,0.053937674,0.054326873,-0.0003891994312744118,0.15830946,0.15991066,-0.0016012003137207131
20.0,30.0,3.0,9.0,1.069854,1.0698,5.402107238761111e-05,2.67106,2.671075,-1.4914703369228732e-05,2.4566166,2.45675,-0.00013335990905760653
19.0,50.0,4.0,10.0,0.9601408,0.9599191,0.0002217243179321038,3.3162642,3.3161397,0.0001244525268555563,3.6849194,3.6850772,-0.00015784270019514324
20.0,30.0,3.0,7.0,0.91145325,0.9114999,-4.665292968752954e-05,2.9149456,2.9147751,0.00017050241699223534,2.2805133,2.28035,0.0001632865905762948
19.0,30.0,3.0,10.0,1.0747671,1.0747269,4.021273193366426e-05,2.2745647,2.2745697,-4.956958007618084e-06,2.3882918,2.3882267,6.51357849119627e-05
20.0,50.0,8.0,5.0,0.4202994,0.42019987,9.954082000734887e-05,4.0967407,4.0965996,0.00014112265624977027,3.3903768,3.3902001,0.00017670625915533478
19.0,50.0,8.0,10.0,0.9518306,0.9517928,3.782553405762279e-05,3.3357797,3.3356557,0.0001239669006349864,3.8409047,3.841056,-0.00015128732299807268
20.0,30.0,5.0,9.0,1.0620887,1.0619999,8.882795104980801e-05,2.7218544,2.721875,-2.0551681518377052e-05,2.5401952,2.54025,-5.4773330688373534e-05
20.0,40.0,9.0,9.0,0.98639864,0.98647493,-7.629270523068499e-05,3.2085116,3.20845,6.15909576415774e-05,3.3040555,3.3042,-0.00014454765319804608
19.0,50.0,7.0,9.0,0.8437591,0.8437848,-2.568048934936673e-05,3.421011,3.4208121,0.00019887106933591525,3.6716976,3.671651,4.661657714821743e-05
20.0,50.0,4.0,4.0,0.37157375,0.37159994,-2.6193795623796756e-05,4.1987667,4.1991997,-0.00043299162597687513,3.137038,3.1371999,-0.0001619075225831601
20.0,30.0,2.0,9.0,1.0672213,1.0670999,0.00012138391265859028,2.6419878,2.642,-1.2199401855372827e-05,2.423336,2.4234,-6.397094726562358e-05
20.0,50.0,9.0,5.0,0.39365122,0.3935499,0.00010131722221373707,4.089677,4.0895247,0.00015215699462878263,3.4374363,3.4373,0.00013634223937986079
19.0,30.0,9.0,5.0,0.55798846,0.5578401,0.00014836483230595832,2.9192097,2.9191463,6.341870422366114e-05,2.2386754,2.2386427,3.2655911254675374e-05
20.0,50.0,14.0,4.0,0.057800233,0.05759996,0.00020027336410522595,4.1010766,4.1007004,0.0003762029357909924,3.6224864,3.6221998,0.00028655292053203496
20.0,40.0,6.0,8.0,0.9319782,0.9319498,2.8425708007762118e-05,3.2873201,3.2872999,2.0237023925950837e-05,3.0335252,3.0336246,-9.937149963379355e-05
20.0,20.0,7.0,10.0,1.035471,1.0355749,-0.0001039374755860134,2.3097935,2.3093503,0.0004431722900388735,2.2947192,2.2942,0.0005192192077636548
19.0,40.0,2.0,10.0,1.0482143,1.0480953,0.00011901636810307537,2.7174335,2.7175238,-9.0347393798762e-05,2.940495,2.9407601,-0.00026508580932604886
19.0,50.0,6.0,9.0,0.8506908,0.8505664,0.00012438207015996738,3.418768,3.418708,5.992907714835738e-05,3.6311183,3.6312559,-0.0001376024230959061
19.0,50.0,3.0,10.0,0.9512081,0.9509507,0.0002574146240233999,3.3053503,3.3051357,0.00021460364990222303,3.659917,3.660082,-0.00016488383483892477
20.0,50.0,5.0,4.0,0.35990682,0.35999995,-9.312755699159014e-05,4.19994,4.200375,-0.0004347953796388637,3.1602468,3.1605,-0.00025315093994127125
20.0,20.0,8.0,10.0,1.0151309,1.0151999,-6.902250518803221e-05,2.3358345,2.3353503,0.00048420317382813494,2.3646073,2.3640747,0.0005326341369626952
18.0,40.0,6.0,10.0,0.98904306,0.9889474,9.565696487423558e-05,2.5179236,2.5178845,3.9093521118083174e-05,2.9172766,2.91727,6.620864868356335e-06
18.0,10.0,6.0,7.0,0.58692175,0.5866395,0.000282251499176045,1.8922105,1.8918004,0.000410083551025453,1.4455032,1.4448658,0.0006374348632811611
18.0,50.0,12.0,6.0,0.2954346,0.29527634,0.00015825415435788415,3.3117554,3.311632,0.00012341877746591123,3.403061,3.4030027,5.8213085937453e-05
18.0,10.0,6.0,5.0,0.4803071,0.4808817,-0.0005745977966308824,2.137084,2.1380424,-0.0009583927368161937,1.3328481,1.3332238,-0.0003757279479981168
20.0,30.0,6.0,9.0,1.0514901,1.0514998,-9.731564331039166e-06,2.743531,2.7436,-6.901130676251199e-05,2.590354,2.5904,-4.603424072247009e-05
19.0,50.0,4.0,9.0,0.85111946,0.8509295,0.00018995867538451616,3.4073198,3.4071503,0.0001694841644286349,3.5672362,3.5672665,-3.0314926147578802e-05
19.0,50.0,10.0,10.0,0.92135644,0.9213296,2.6839590454130757e-05,3.3306348,3.3307133,-7.846761779806144e-05,3.9524028,3.9526458,-0.00024296987609861986
19.0,40.0,17.0,10.0,0.7322333,0.7322467,-1.3414096069364057e-05,2.7762413,2.776458,-0.0002166975097654955,3.9263508,3.9265559,-0.000205068014526244
19.0,30.0,5.0,10.0,1.073809,1.0737638,4.5227671813918846e-05,2.3248081,2.3246274,0.00018072072753927415,2.4725616,2.4723163,0.00024529782409654644
20.0,40.0,10.0,9.0,0.96192086,0.96199995,-7.909257049565355e-05,3.2127461,3.2127502,-4.056658935436275e-06,3.369493,3.3696249,-0.00013189234008770256
20.0,30.0,1.0,9.0,1.0601137,1.06,0.00011366844177240765,2.6104696,2.610475,-5.4203033448274596e-06,2.3956017,2.39565,-4.825057983381953e-05
20.0,30.0,3.0,8.0,0.99067354,0.99065,2.354202270504757e-05,2.7928956,2.792925,-2.9444503784059606e-05,2.368547,2.3685498,-2.8372619627070605e-06
